Results:

Channel 1:

Potential/V	Current/A
1.352	-1.179e-4
1.351	-1.188e-4
1.350	-1.189e-4
1.349	-1.206e-4
1.348	-1.213e-4
1.347	-1.210e-4
1.346	-1.216e-4
1.345	-1.217e-4
1.344	-1.237e-4
1.343	-1.243e-4
1.342	-1.243e-4
1.341	-1.248e-4
1.340	-1.258e-4
1.339	-1.264e-4
1.338	-1.270e-4
1.337	-1.278e-4
1.336	-1.277e-4
1.335	-1.272e-4
1.334	-1.286e-4
1.333	-1.284e-4
1.332	-1.305e-4
1.331	-1.323e-4
1.330	-1.327e-4
1.329	-1.314e-4
1.328	-1.330e-4
1.327	-1.329e-4
1.326	-1.344e-4
1.325	-1.354e-4
1.324	-1.353e-4
1.323	-1.352e-4
1.322	-1.361e-4
1.321	-1.375e-4
1.320	-1.369e-4
1.319	-1.381e-4
1.318	-1.400e-4
1.317	-1.405e-4
1.316	-1.404e-4
1.315	-1.404e-4
1.314	-1.418e-4
1.313	-1.421e-4
1.312	-1.431e-4
1.311	-1.441e-4
1.310	-1.436e-4
1.309	-1.448e-4
1.308	-1.463e-4
1.307	-1.458e-4
1.306	-1.470e-4
1.305	-1.481e-4
1.304	-1.477e-4
1.303	-1.482e-4
1.302	-1.487e-4
1.301	-1.496e-4
1.300	-1.502e-4
1.299	-1.510e-4
1.298	-1.519e-4
1.297	-1.524e-4
1.296	-1.533e-4
1.295	-1.539e-4
1.294	-1.545e-4
1.293	-1.554e-4
1.292	-1.566e-4
1.291	-1.562e-4
1.290	-1.579e-4
1.289	-1.575e-4
1.288	-1.577e-4
1.287	-1.597e-4
1.286	-1.601e-4
1.285	-1.586e-4
1.284	-1.613e-4
1.283	-1.617e-4
1.282	-1.626e-4
1.281	-1.623e-4
1.280	-1.639e-4
1.279	-1.649e-4
1.278	-1.649e-4
1.277	-1.666e-4
1.276	-1.656e-4
1.275	-1.674e-4
1.274	-1.689e-4
1.273	-1.685e-4
1.272	-1.695e-4
1.271	-1.713e-4
1.270	-1.724e-4
1.269	-1.727e-4
1.268	-1.728e-4
1.267	-1.748e-4
1.266	-1.769e-4
1.265	-1.763e-4
1.264	-1.784e-4
1.263	-1.787e-4
1.262	-1.794e-4
1.261	-1.815e-4
1.260	-1.820e-4
1.259	-1.824e-4
1.258	-1.838e-4
1.257	-1.851e-4
1.256	-1.858e-4
1.255	-1.877e-4
1.254	-1.895e-4
1.253	-1.907e-4
1.252	-1.919e-4
1.251	-1.929e-4
1.250	-1.936e-4
1.249	-1.945e-4
1.248	-1.965e-4
1.247	-1.972e-4
1.246	-1.993e-4
1.245	-2.003e-4
1.244	-2.009e-4
1.243	-2.027e-4
1.242	-2.038e-4
1.241	-2.057e-4
1.240	-2.073e-4
1.239	-2.084e-4
1.238	-2.107e-4
1.237	-2.115e-4
1.236	-2.142e-4
1.235	-2.159e-4
